Booking_ID,Professional_ID,City_x,Service_Category,Booking_Date,Time_Slot,Service_Price,Distance_km,Response_Time_Min,Service_Duration_Min,Booking_Status,Cancellation_Reason,Customer_Rating,Professional_Rating,Customer_Type,Payment_Method,Booking_Month,Booking_Day,Is_Weekend,Completed_Flag,Cancelled_Flag,City_y,Primary_Service,Experience_Years,Available_Hours_Per_Week,Professional_Base_Rating,Week,Service_Hours,Actual_Service_Hours
B08854,P0032,Pune,Salon,2026-03-05 17:51:34.539781,2-4 PM,689,1.34,8.2,119,Completed,,4.6,5.0,Returning,UPI,3,Thursday,False,1,0,Pune,Salon,3,36,4.5,2026-03-02/2026-03-08,1.9833333333333334,1.9833333333333334
B08855,P0032,Pune,Salon,2026-03-05 18:01:56.644665,10-12 PM,815,10.68,8.2,64,Completed,,4.6,5.0,Returning,UPI,3,Thursday,False,1,0,Pune,Salon,3,36,4.5,2026-03-02/2026-03-08,1.0666666666666667,1.0666666666666667
B08856,P0056,Mumbai,Salon,2026-03-05 18:12:18.749549,8-10 PM,991,2.46,11.1,55,Completed,,3.7,5.0,Returning,UPI,3,Thursday,False,1,0,Mumbai,Salon,4,36,4.6,2026-03-02/2026-03-08,0.9166666666666666,0.9166666666666666
B08857,P0008,Nagpur,Salon,2026-03-05 18:22:40.854434,6-8 PM,954,2.79,14.5,66,Cancelled,Slot Not Available,,4.2,Returning,UPI,3,Thursday,False,0,1,Nagpur,Salon,10,36,4.3,2026-03-02/2026-03-08,1.1,0.0
B08858,P0141,Hyderabad,Appliance Repair,2026-03-05 18:33:02.959318,4-6 PM,946,1.5,15.8,95,Completed,,4.1,5.0,New,UPI,3,Thursday,False,1,0,Hyderabad,Appliance Repair,10,36,4.0,2026-03-02/2026-03-08,1.5833333333333333,1.5833333333333333
B08859,P0140,Hyderabad,Electrician,2026-03-05 18:43:25.064202,12-2 PM,807,4.97,9.0,49,Completed,,4.6,4.2,Returning,Debit Card,3,Thursday,False,1,0,Hyderabad,Electrician,10,40,4.3,2026-03-02/2026-03-08,0.8166666666666667,0.8166666666666667
B08860,P0087,Bengaluru,Plumbing,2026-03-05 18:53:47.169086,8-10 PM,450,2.1,15.3,133,Completed,,3.9,4.1,Returning,Credit Card,3,Thursday,False,1,0,Bengaluru,Plumbing,1,44,4.5,2026-03-02/2026-03-08,2.216666666666667,2.216666666666667
B08861,P0106,Delhi,AC Repair,2026-03-05 19:04:09.273970,8-10 AM,1198,6.09,7.5,100,Completed,,4.4,4.5,Returning,Cash,3,Thursday,False,1,0,Delhi,AC Repair,9,40,4.0,2026-03-02/2026-03-08,1.6666666666666667,1.6666666666666667
B08862,P0079,Bengaluru,Salon,2026-03-05 19:14:31.378855,8-10 PM,804,3.87,9.5,66,Cancelled,Slot Not Available,,4.3,Returning,UPI,3,Thursday,False,0,1,Bengaluru,Salon,1,36,4.4,2026-03-02/2026-03-08,1.1,0.0
B08863,P0052,Mumbai,Cleaning,2026-03-05 19:24:53.483739,2-4 PM,682,7.1,9.0,63,Completed,,4.6,5.0,Returning,UPI,3,Thursday,False,1,0,Mumbai,Cleaning,6,40,4.6,2026-03-02/2026-03-08,1.05,1.05
B08864,P0081,Bengaluru,AC Repair,2026-03-05 19:35:15.588623,8-10 AM,958,2.54,11.7,130,Completed,,4.3,4.0,Returning,Debit Card,3,Thursday,False,1,0,Bengaluru,AC Repair,9,48,4.6,2026-03-02/2026-03-08,2.1666666666666665,2.1666666666666665
B08865,P0100,Delhi,Cleaning,2026-03-05 19:45:37.693507,2-4 PM,570,3.21,5.9,105,Completed,,4.6,4.6,New,Cash,3,Thursday,False,1,0,Delhi,Cleaning,2,40,4.5,2026-03-02/2026-03-08,1.75,1.75
B08866,P0102,Delhi,Salon,2026-03-05 19:55:59.798391,6-8 PM,963,2.98,10.3,75,Completed,,5.0,4.3,New,Debit Card,3,Thursday,False,1,0,Delhi,Salon,7,40,4.0,2026-03-02/2026-03-08,1.25,1.25
B08867,P0003,Nagpur,Cleaning,2026-03-05 20:06:21.903276,2-4 PM,851,0.69,8.9,129,Completed,,4.9,3.9,Returning,UPI,3,Thursday,False,1,0,Nagpur,Cleaning,3,36,3.9,2026-03-02/2026-03-08,2.15,2.15
B08868,P0054,Mumbai,Salon,2026-03-05 20:16:44.008160,2-4 PM,883,3.06,13.4,53,Completed,,4.5,4.5,Returning,Cash,3,Thursday,False,1,0,Mumbai,Salon,1,40,4.3,2026-03-02/2026-03-08,0.8833333333333333,0.8833333333333333
B08869,P0050,Mumbai,Cleaning,2026-03-05 20:27:06.113044,6-8 PM,595,4.18,13.9,117,Completed,,4.4,4.4,Returning,UPI,3,Thursday,False,1,0,Mumbai,Cleaning,10,48,4.9,2026-03-02/2026-03-08,1.95,1.95
B08870,P0098,Delhi,Cleaning,2026-03-05 20:37:28.217928,4-6 PM,649,2.0,11.9,137,Completed,,4.8,4.4,New,UPI,3,Thursday,False,1,0,Delhi,Cleaning,6,36,4.5,2026-03-02/2026-03-08,2.283333333333333,2.283333333333333
B08871,P0071,Mumbai,Appliance Repair,2026-03-05 20:47:50.322812,4-6 PM,906,2.2,13.7,67,Completed,,4.6,4.4,Returning,Credit Card,3,Thursday,False,1,0,Mumbai,Appliance Repair,4,40,4.7,2026-03-02/2026-03-08,1.1166666666666667,1.1166666666666667
B08872,P0064,Mumbai,Plumbing,2026-03-05 20:58:12.427697,10-12 PM,646,3.72,6.4,113,Completed,,4.9,4.6,New,UPI,3,Thursday,False,1,0,Mumbai,Plumbing,9,40,4.6,2026-03-02/2026-03-08,1.8833333333333333,1.8833333333333333
B08873,P0110,Delhi,Plumbing,2026-03-05 21:08:34.532581,12-2 PM,616,2.87,5.1,79,Completed,,4.7,4.6,Returning,UPI,3,Thursday,False,1,0,Delhi,Plumbing,6,36,4.5,2026-03-02/2026-03-08,1.3166666666666667,1.3166666666666667
B08874,P0059,Mumbai,AC Repair,2026-03-05 21:18:56.637465,2-4 PM,1159,8.28,14.9,108,Cancelled,Distance Too Far,,4.5,New,Debit Card,3,Thursday,False,0,1,Mumbai,AC Repair,7,48,4.3,2026-03-02/2026-03-08,1.8,0.0
B08875,P0041,Pune,Electrician,2026-03-05 21:29:18.742349,10-12 PM,632,12.27,14.5,118,Completed,,4.3,4.2,Returning,Debit Card,3,Thursday,False,1,0,Pune,Electrician,9,44,3.7,2026-03-02/2026-03-08,1.9666666666666666,1.9666666666666666
B08876,P0139,Hyderabad,Electrician,2026-03-05 21:39:40.847233,12-2 PM,678,3.71,7.8,114,Completed,,5.0,5.0,New,Debit Card,3,Thursday,False,1,0,Hyderabad,Electrician,1,36,4.5,2026-03-02/2026-03-08,1.9,1.9
B08877,P0021,Nagpur,Appliance Repair,2026-03-05 21:50:02.952118,6-8 PM,976,3.81,10.7,62,Rescheduled,,,4.3,Returning,UPI,3,Thursday,False,0,0,Nagpur,Appliance Repair,9,40,4.1,2026-03-02/2026-03-08,1.0333333333333334,1.0333333333333334
B08878,P0007,Nagpur,Salon,2026-03-05 22:00:25.057002,8-10 AM,857,1.41,11.6,111,Completed,,4.3,4.8,Returning,UPI,3,Thursday,False,1,0,Nagpur,Salon,5,40,4.4,2026-03-02/2026-03-08,1.85,1.85
B08879,P0020,Nagpur,Electrician,2026-03-05 22:10:47.161886,8-10 AM,567,7.31,13.6,113,Completed,,4.9,4.5,New,Debit Card,3,Thursday,False,1,0,Nagpur,Electrician,5,40,4.6,2026-03-02/2026-03-08,1.8833333333333333,1.8833333333333333
B08880,P0046,Pune,Appliance Repair,2026-03-05 22:21:09.266770,6-8 PM,1220,3.75,11.4,63,Completed,,4.3,4.1,Returning,Debit Card,3,Thursday,False,1,0,Pune,Appliance Repair,7,40,4.2,2026-03-02/2026-03-08,1.05,1.05
B08881,P0076,Bengaluru,Cleaning,2026-03-05 22:31:31.371654,2-4 PM,621,3.12,7.9,150,Cancelled,Long Response Time,,4.4,New,Cash,3,Thursday,False,0,1,Bengaluru,Cleaning,2,40,4.4,2026-03-02/2026-03-08,2.5,0.0
B08882,P0079,Bengaluru,Salon,2026-03-05 22:41:53.476539,6-8 PM,806,3.7,13.0,105,Completed,,4.5,4.5,Returning,Credit Card,3,Thursday,False,1,0,Bengaluru,Salon,1,36,4.4,2026-03-02/2026-03-08,1.75,1.75
B08883,P0058,Mumbai,AC Repair,2026-03-05 22:52:15.581423,8-10 PM,979,5.28,10.6,133,Completed,,4.5,4.4,Returning,UPI,3,Thursday,False,1,0,Mumbai,AC Repair,9,40,4.3,2026-03-02/2026-03-08,2.216666666666667,2.216666666666667
B08884,P0041,Pune,Electrician,2026-03-05 23:02:37.686307,12-2 PM,543,2.53,10.1,95,Cancelled,Distance Too Far,,3.8,Returning,UPI,3,Thursday,False,0,1,Pune,Electrician,9,44,3.7,2026-03-02/2026-03-08,1.5833333333333333,0.0
B08885,P0003,Nagpur,Cleaning,2026-03-05 23:12:59.791191,8-10 AM,669,4.92,9.6,64,Completed,,4.5,3.9,Returning,UPI,3,Thursday,False,1,0,Nagpur,Cleaning,3,36,3.9,2026-03-02/2026-03-08,1.0666666666666667,1.0666666666666667
B08886,P0062,Mumbai,Plumbing,2026-03-05 23:23:21.896075,2-4 PM,776,2.59,6.5,76,Completed,,4.4,4.6,New,UPI,3,Thursday,False,1,0,Mumbai,Plumbing,9,40,4.5,2026-03-02/2026-03-08,1.2666666666666666,1.2666666666666666
B08887,P0093,Bengaluru,Appliance Repair,2026-03-05 23:33:44.000960,8-10 PM,1228,8.28,15.6,161,Rescheduled,,,4.5,Returning,Credit Card,3,Thursday,False,0,0,Bengaluru,Appliance Repair,2,36,4.3,2026-03-02/2026-03-08,2.683333333333333,2.683333333333333
B08888,P0025,Pune,Cleaning,2026-03-05 23:44:06.105844,4-6 PM,681,3.67,16.4,120,Completed,,4.5,4.0,New,UPI,3,Thursday,False,1,0,Pune,Cleaning,5,48,4.6,2026-03-02/2026-03-08,2.0,2.0
B08889,P0028,Pune,Cleaning,2026-03-05 23:54:28.210728,2-4 PM,491,6.45,10.4,89,Completed,,4.4,4.7,New,UPI,3,Thursday,False,1,0,Pune,Cleaning,5,44,4.1,2026-03-02/2026-03-08,1.4833333333333334,1.4833333333333334
B08890,P0023,Nagpur,Appliance Repair,2026-03-06 00:04:50.315612,4-6 PM,924,1.14,11.7,107,Completed,,4.3,4.3,New,UPI,3,Friday,False,1,0,Nagpur,Appliance Repair,9,44,4.5,2026-03-02/2026-03-08,1.7833333333333334,1.7833333333333334
B08891,P0017,Nagpur,Electrician,2026-03-06 00:15:12.420496,10-12 PM,710,3.25,11.0,69,Completed,,3.7,4.1,Returning,UPI,3,Friday,False,1,0,Nagpur,Electrician,4,40,4.6,2026-03-02/2026-03-08,1.15,1.15
B08892,P0014,Nagpur,Plumbing,2026-03-06 00:25:34.525381,6-8 PM,608,1.08,11.3,147,Completed,,4.4,4.4,New,UPI,3,Friday,False,1,0,Nagpur,Plumbing,8,36,4.8,2026-03-02/2026-03-08,2.45,2.45
B08893,P0101,Delhi,Salon,2026-03-06 00:35:56.630265,6-8 PM,1000,12.72,16.4,78,Completed,,4.3,4.7,New,UPI,3,Friday,False,1,0,Delhi,Salon,3,44,4.3,2026-03-02/2026-03-08,1.3,1.3
B08894,P0069,Mumbai,Appliance Repair,2026-03-06 00:46:18.735149,6-8 PM,964,3.64,9.3,175,Completed,,4.8,4.7,Returning,Debit Card,3,Friday,False,1,0,Mumbai,Appliance Repair,2,40,4.9,2026-03-02/2026-03-08,2.9166666666666665,2.9166666666666665
B08895,P0024,Nagpur,Appliance Repair,2026-03-06 00:56:40.840033,12-2 PM,1088,6.93,8.0,83,Completed,,4.5,4.4,New,UPI,3,Friday,False,1,0,Nagpur,Appliance Repair,3,44,4.6,2026-03-02/2026-03-08,1.3833333333333333,1.3833333333333333
B08896,P0068,Mumbai,Electrician,2026-03-06 01:07:02.944917,6-8 PM,823,4.53,12.8,110,Completed,,3.8,4.5,New,Cash,3,Friday,False,1,0,Mumbai,Electrician,9,40,4.7,2026-03-02/2026-03-08,1.8333333333333333,1.8333333333333333
B08897,P0078,Bengaluru,Salon,2026-03-06 01:17:25.049801,8-10 PM,890,4.5,11.3,111,Rescheduled,,,4.3,Returning,Cash,3,Friday,False,0,0,Bengaluru,Salon,3,40,4.4,2026-03-02/2026-03-08,1.85,1.85
B08898,P0064,Mumbai,Plumbing,2026-03-06 01:27:47.154686,8-10 PM,617,3.45,11.0,53,Completed,,4.8,3.9,Returning,Credit Card,3,Friday,False,1,0,Mumbai,Plumbing,9,40,4.6,2026-03-02/2026-03-08,0.8833333333333333,0.8833333333333333
B08899,P0001,Nagpur,Cleaning,2026-03-06 01:38:09.259570,4-6 PM,689,6.01,13.3,93,Completed,,4.2,4.9,Returning,Debit Card,3,Friday,False,1,0,Nagpur,Cleaning,7,44,4.5,2026-03-02/2026-03-08,1.55,1.55
B08900,P0097,Delhi,Cleaning,2026-03-06 01:48:31.364454,12-2 PM,642,6.0,9.0,144,Cancelled,Slot Not Available,,4.3,Returning,UPI,3,Friday,False,0,1,Delhi,Cleaning,5,40,4.4,2026-03-02/2026-03-08,2.4,0.0
B08901,P0092,Bengaluru,Electrician,2026-03-06 01:58:53.469338,2-4 PM,563,8.55,12.4,79,Completed,,4.5,4.0,Returning,Debit Card,3,Friday,False,1,0,Bengaluru,Electrician,3,40,4.6,2026-03-02/2026-03-08,1.3166666666666667,1.3166666666666667
B08902,P0049,Mumbai,Cleaning,2026-03-06 02:09:15.574222,4-6 PM,665,1.58,7.5,99,Completed,,4.7,4.5,New,UPI,3,Friday,False,1,0,Mumbai,Cleaning,1,40,4.5,2026-03-02/2026-03-08,1.65,1.65
B08903,P0049,Mumbai,Cleaning,2026-03-06 02:19:37.679107,4-6 PM,630,1.91,10.9,80,Completed,,4.3,4.6,New,Debit Card,3,Friday,False,1,0,Mumbai,Cleaning,1,40,4.5,2026-03-02/2026-03-08,1.3333333333333333,1.3333333333333333
B08904,P0034,Pune,AC Repair,2026-03-06 02:29:59.783991,6-8 PM,1323,14.26,19.0,111,Completed,,4.1,4.5,New,UPI,3,Friday,False,1,0,Pune,AC Repair,5,40,4.5,2026-03-02/2026-03-08,1.85,1.85
B08905,P0100,Delhi,Cleaning,2026-03-06 02:40:21.888875,8-10 AM,771,5.08,16.1,116,Completed,,4.4,4.5,Returning,Credit Card,3,Friday,False,1,0,Delhi,Cleaning,2,40,4.5,2026-03-02/2026-03-08,1.9333333333333333,1.9333333333333333
B08906,P0077,Bengaluru,Salon,2026-03-06 02:50:43.993759,4-6 PM,887,5.29,14.2,111,Completed,,4.6,4.2,Returning,Debit Card,3,Friday,False,1,0,Bengaluru,Salon,1,40,4.0,2026-03-02/2026-03-08,1.85,1.85
B08907,P0008,Nagpur,Salon,2026-03-06 03:01:06.098643,12-2 PM,921,2.03,5.9,60,Completed,,4.2,4.0,Returning,UPI,3,Friday,False,1,0,Nagpur,Salon,10,36,4.3,2026-03-02/2026-03-08,1.0,1.0
B08908,P0058,Mumbai,AC Repair,2026-03-06 03:11:28.203528,6-8 PM,1039,2.15,8.2,89,Cancelled,Slot Not Available,,4.5,Returning,UPI,3,Friday,False,0,1,Mumbai,AC Repair,9,40,4.3,2026-03-02/2026-03-08,1.4833333333333334,0.0
B08909,P0128,Hyderabad,Salon,2026-03-06 03:21:50.308412,12-2 PM,979,5.07,9.5,88,Completed,,4.8,4.3,New,UPI,3,Friday,False,1,0,Hyderabad,Salon,4,40,4.5,2026-03-02/2026-03-08,1.4666666666666666,1.4666666666666666
B08910,P0057,Mumbai,AC Repair,2026-03-06 03:32:12.413296,2-4 PM,1132,2.57,8.0,160,Cancelled,Distance Too Far,,4.3,New,Debit Card,3,Friday,False,0,1,Mumbai,AC Repair,3,44,4.2,2026-03-02/2026-03-08,2.6666666666666665,0.0
B08911,P0056,Mumbai,Salon,2026-03-06 03:42:34.518180,10-12 PM,741,2.21,4.5,102,Completed,,4.4,4.1,Returning,Cash,3,Friday,False,1,0,Mumbai,Salon,4,36,4.6,2026-03-02/2026-03-08,1.7,1.7
B08912,P0073,Bengaluru,Cleaning,2026-03-06 03:52:56.623064,12-2 PM,867,3.72,8.0,146,Completed,,5.0,4.5,Returning,Credit Card,3,Friday,False,1,0,Bengaluru,Cleaning,1,40,4.6,2026-03-02/2026-03-08,2.433333333333333,2.433333333333333
B08913,P0045,Pune,Appliance Repair,2026-03-06 04:03:18.727949,4-6 PM,949,3.21,15.6,140,Completed,,4.6,4.9,Returning,UPI,3,Friday,False,1,0,Pune,Appliance Repair,1,36,4.2,2026-03-02/2026-03-08,2.3333333333333335,2.3333333333333335
B08914,P0077,Bengaluru,Salon,2026-03-06 04:13:40.832833,2-4 PM,783,4.79,6.7,99,Completed,,4.2,4.4,New,UPI,3,Friday,False,1,0,Bengaluru,Salon,1,40,4.0,2026-03-02/2026-03-08,1.65,1.65
B08915,P0086,Bengaluru,Plumbing,2026-03-06 04:24:02.937717,10-12 PM,439,1.24,10.7,89,Completed,,4.1,5.0,New,UPI,3,Friday,False,1,0,Bengaluru,Plumbing,10,44,4.7,2026-03-02/2026-03-08,1.4833333333333334,1.4833333333333334
B08916,P0112,Delhi,Plumbing,2026-03-06 04:34:25.042601,2-4 PM,758,1.89,4.3,76,Completed,,4.7,4.9,Returning,UPI,3,Friday,False,1,0,Delhi,Plumbing,4,40,4.5,2026-03-02/2026-03-08,1.2666666666666666,1.2666666666666666
B08917,P0074,Bengaluru,Cleaning,2026-03-06 04:44:47.147485,10-12 PM,679,1.54,8.5,76,Completed,,4.7,5.0,New,Debit Card,3,Friday,False,1,0,Bengaluru,Cleaning,6,40,5.0,2026-03-02/2026-03-08,1.2666666666666666,1.2666666666666666
B08918,P0052,Mumbai,Cleaning,2026-03-06 04:55:09.252370,8-10 PM,888,4.54,15.1,76,Completed,,4.4,4.4,New,Debit Card,3,Friday,False,1,0,Mumbai,Cleaning,6,40,4.6,2026-03-02/2026-03-08,1.2666666666666666,1.2666666666666666
B08919,P0118,Delhi,Appliance Repair,2026-03-06 05:05:31.357254,8-10 PM,1045,8.0,17.0,108,Completed,,4.3,3.9,Returning,Debit Card,3,Friday,False,1,0,Delhi,Appliance Repair,2,40,4.5,2026-03-02/2026-03-08,1.8,1.8
B08920,P0131,Hyderabad,AC Repair,2026-03-06 05:15:53.462138,10-12 PM,1170,1.21,6.0,113,Completed,,4.4,4.3,Returning,UPI,3,Friday,False,1,0,Hyderabad,AC Repair,7,44,4.7,2026-03-02/2026-03-08,1.8833333333333333,1.8833333333333333
B08921,P0057,Mumbai,AC Repair,2026-03-06 05:26:15.567022,8-10 AM,1158,3.43,9.8,122,Rescheduled,,,3.6,Returning,UPI,3,Friday,False,0,0,Mumbai,AC Repair,3,44,4.2,2026-03-02/2026-03-08,2.033333333333333,2.033333333333333
B08922,P0017,Nagpur,Electrician,2026-03-06 05:36:37.671906,8-10 PM,633,0.76,7.4,49,Completed,,4.9,4.8,Returning,UPI,3,Friday,False,1,0,Nagpur,Electrician,4,40,4.6,2026-03-02/2026-03-08,0.8166666666666667,0.8166666666666667
B08923,P0122,Hyderabad,Cleaning,2026-03-06 05:46:59.776791,12-2 PM,901,3.85,7.5,138,Completed,,4.8,4.8,Returning,UPI,3,Friday,False,1,0,Hyderabad,Cleaning,1,40,4.2,2026-03-02/2026-03-08,2.3,2.3
B08924,P0043,Pune,Electrician,2026-03-06 05:57:21.881675,10-12 PM,479,1.7,10.4,115,Completed,,4.6,4.8,Returning,Credit Card,3,Friday,False,1,0,Pune,Electrician,10,40,4.4,2026-03-02/2026-03-08,1.9166666666666667,1.9166666666666667
B08925,P0009,Nagpur,AC Repair,2026-03-06 06:07:43.986559,8-10 PM,1223,1.99,11.3,82,Completed,,4.6,4.3,New,Cash,3,Friday,False,1,0,Nagpur,AC Repair,3,40,4.4,2026-03-02/2026-03-08,1.3666666666666667,1.3666666666666667
B08926,P0036,Pune,AC Repair,2026-03-06 06:18:06.091443,8-10 PM,1222,2.05,10.1,135,Completed,,4.3,4.0,New,Credit Card,3,Friday,False,1,0,Pune,AC Repair,2,40,4.6,2026-03-02/2026-03-08,2.25,2.25
B08927,P0066,Mumbai,Electrician,2026-03-06 06:28:28.196327,8-10 AM,544,1.08,7.3,44,Completed,,4.7,4.5,New,Cash,3,Friday,False,1,0,Mumbai,Electrician,1,40,4.7,2026-03-02/2026-03-08,0.7333333333333333,0.7333333333333333
B08928,P0105,Delhi,AC Repair,2026-03-06 06:38:50.301212,10-12 PM,1172,3.34,9.3,70,Completed,,5.0,4.2,Returning,Debit Card,3,Friday,False,1,0,Delhi,AC Repair,10,40,4.5,2026-03-02/2026-03-08,1.1666666666666667,1.1666666666666667
B08929,P0049,Mumbai,Cleaning,2026-03-06 06:49:12.406096,6-8 PM,726,2.35,10.9,121,Completed,,4.5,3.9,Returning,UPI,3,Friday,False,1,0,Mumbai,Cleaning,1,40,4.5,2026-03-02/2026-03-08,2.0166666666666666,2.0166666666666666
B08930,P0018,Nagpur,Electrician,2026-03-06 06:59:34.510980,12-2 PM,621,2.92,7.4,50,Completed,,4.5,4.5,New,UPI,3,Friday,False,1,0,Nagpur,Electrician,8,40,4.4,2026-03-02/2026-03-08,0.8333333333333334,0.8333333333333334
B08931,P0090,Bengaluru,Electrician,2026-03-06 07:09:56.615864,4-6 PM,696,3.69,11.9,55,Completed,,4.3,4.1,New,UPI,3,Friday,False,1,0,Bengaluru,Electrician,10,36,4.0,2026-03-02/2026-03-08,0.9166666666666666,0.9166666666666666
B08932,P0084,Bengaluru,AC Repair,2026-03-06 07:20:18.720748,8-10 AM,985,6.47,10.6,117,Completed,,4.6,4.0,New,UPI,3,Friday,False,1,0,Bengaluru,AC Repair,3,40,4.3,2026-03-02/2026-03-08,1.95,1.95
B08933,P0108,Delhi,AC Repair,2026-03-06 07:30:40.825633,6-8 PM,1291,3.63,7.3,60,Completed,,4.3,4.4,New,UPI,3,Friday,False,1,0,Delhi,AC Repair,5,40,4.5,2026-03-02/2026-03-08,1.0,1.0
B08934,P0053,Mumbai,Salon,2026-03-06 07:41:02.930517,2-4 PM,995,2.2,9.5,64,Completed,,4.5,4.7,New,UPI,3,Friday,False,1,0,Mumbai,Salon,4,48,4.7,2026-03-02/2026-03-08,1.0666666666666667,1.0666666666666667
B08935,P0013,Nagpur,Plumbing,2026-03-06 07:51:25.035401,2-4 PM,623,7.36,8.6,50,Completed,,4.9,4.6,Returning,UPI,3,Friday,False,1,0,Nagpur,Plumbing,4,40,4.6,2026-03-02/2026-03-08,0.8333333333333334,0.8333333333333334
B08936,P0094,Bengaluru,Appliance Repair,2026-03-06 08:01:47.140285,6-8 PM,854,3.3,10.6,138,Cancelled,Slot Not Available,,4.8,Returning,Debit Card,3,Friday,False,0,1,Bengaluru,Appliance Repair,9,40,4.4,2026-03-02/2026-03-08,2.3,0.0
B08937,P0013,Nagpur,Plumbing,2026-03-06 08:12:09.245169,2-4 PM,655,6.33,12.3,74,Cancelled,Long Response Time,,4.8,New,UPI,3,Friday,False,0,1,Nagpur,Plumbing,4,40,4.6,2026-03-02/2026-03-08,1.2333333333333334,0.0
B08938,P0017,Nagpur,Electrician,2026-03-06 08:22:31.350054,10-12 PM,575,5.58,11.9,82,Completed,,4.5,4.6,New,UPI,3,Friday,False,1,0,Nagpur,Electrician,4,40,4.6,2026-03-02/2026-03-08,1.3666666666666667,1.3666666666666667
B08939,P0114,Delhi,Electrician,2026-03-06 08:32:53.454938,2-4 PM,569,1.67,5.8,104,Rescheduled,,,4.1,Returning,UPI,3,Friday,False,0,0,Delhi,Electrician,2,40,4.7,2026-03-02/2026-03-08,1.7333333333333334,1.7333333333333334
B08940,P0053,Mumbai,Salon,2026-03-06 08:43:15.559822,2-4 PM,685,2.43,6.0,83,Completed,,4.9,3.9,Returning,Credit Card,3,Friday,False,1,0,Mumbai,Salon,4,48,4.7,2026-03-02/2026-03-08,1.3833333333333333,1.3833333333333333
B08941,P0081,Bengaluru,AC Repair,2026-03-06 08:53:37.664706,2-4 PM,1211,2.26,6.8,150,Completed,,4.5,4.2,New,Debit Card,3,Friday,False,1,0,Bengaluru,AC Repair,9,48,4.6,2026-03-02/2026-03-08,2.5,2.5
B08942,P0083,Bengaluru,AC Repair,2026-03-06 09:03:59.769590,10-12 PM,998,6.28,8.3,172,Completed,,4.6,4.2,Returning,UPI,3,Friday,False,1,0,Bengaluru,AC Repair,4,40,4.7,2026-03-02/2026-03-08,2.8666666666666667,2.8666666666666667
B08943,P0060,Mumbai,AC Repair,2026-03-06 09:14:21.874474,10-12 PM,1328,1.33,8.7,79,Completed,,4.6,4.4,Returning,UPI,3,Friday,False,1,0,Mumbai,AC Repair,9,40,4.2,2026-03-02/2026-03-08,1.3166666666666667,1.3166666666666667
B08944,P0002,Nagpur,Cleaning,2026-03-06 09:24:43.979359,6-8 PM,512,8.92,14.0,79,Cancelled,Distance Too Far,,4.1,Returning,UPI,3,Friday,False,0,1,Nagpur,Cleaning,5,40,4.2,2026-03-02/2026-03-08,1.3166666666666667,0.0
B08945,P0039,Pune,Plumbing,2026-03-06 09:35:06.084243,4-6 PM,664,1.08,10.3,92,Completed,,4.7,4.6,Returning,Credit Card,3,Friday,False,1,0,Pune,Plumbing,10,36,4.6,2026-03-02/2026-03-08,1.5333333333333334,1.5333333333333334
B08946,P0028,Pune,Cleaning,2026-03-06 09:45:28.189127,8-10 AM,718,5.14,10.7,124,Completed,,4.4,5.0,New,UPI,3,Friday,False,1,0,Pune,Cleaning,5,44,4.1,2026-03-02/2026-03-08,2.066666666666667,2.066666666666667
B08947,P0140,Hyderabad,Electrician,2026-03-06 09:55:50.294011,6-8 PM,482,6.68,13.7,98,Completed,,5.0,4.7,New,UPI,3,Friday,False,1,0,Hyderabad,Electrician,10,40,4.3,2026-03-02/2026-03-08,1.6333333333333333,1.6333333333333333
B08948,P0120,Delhi,Appliance Repair,2026-03-06 10:06:12.398895,10-12 PM,947,5.51,11.5,117,Completed,,4.6,4.1,New,UPI,3,Friday,False,1,0,Delhi,Appliance Repair,3,44,4.4,2026-03-02/2026-03-08,1.95,1.95
B08949,P0055,Mumbai,Salon,2026-03-06 10:16:34.503780,6-8 PM,826,10.89,14.4,90,Completed,,5.0,4.6,New,UPI,3,Friday,False,1,0,Mumbai,Salon,6,40,4.3,2026-03-02/2026-03-08,1.5,1.5
B08950,P0011,Nagpur,AC Repair,2026-03-06 10:26:56.608664,8-10 AM,1213,0.65,5.2,76,Completed,,4.2,4.4,Returning,UPI,3,Friday,False,1,0,Nagpur,AC Repair,5,40,3.9,2026-03-02/2026-03-08,1.2666666666666666,1.2666666666666666
B08951,P0020,Nagpur,Electrician,2026-03-06 10:37:18.713548,8-10 PM,496,2.95,14.8,57,Cancelled,Slot Not Available,,4.6,Returning,UPI,3,Friday,False,0,1,Nagpur,Electrician,5,40,4.6,2026-03-02/2026-03-08,0.95,0.0
B08952,P0101,Delhi,Salon,2026-03-06 10:47:40.818432,8-10 PM,1181,5.33,13.5,102,Cancelled,Slot Not Available,,5.0,Returning,Credit Card,3,Friday,False,0,1,Delhi,Salon,3,44,4.3,2026-03-02/2026-03-08,1.7,0.0
B08953,P0121,Hyderabad,Cleaning,2026-03-06 10:58:02.923316,10-12 PM,574,1.71,8.5,123,Completed,,4.5,4.6,Returning,UPI,3,Friday,False,1,0,Hyderabad,Cleaning,8,48,4.5,2026-03-02/2026-03-08,2.05,2.05
B08954,P0019,Nagpur,Electrician,2026-03-06 11:08:25.028201,8-10 AM,550,4.49,5.4,56,Completed,,4.9,4.2,New,Credit Card,3,Friday,False,1,0,Nagpur,Electrician,9,48,4.5,2026-03-02/2026-03-08,0.9333333333333333,0.9333333333333333
